Path,Year,Season,Product Type,Section
images_dataset/image_197_1.jpg,2024,V,0,3
images_dataset/image_197_2.jpg,2024,V,0,3
images_dataset/image_198_0.jpg,2024,V,0,1
images_dataset/image_198_1.jpg,2024,V,0,1
images_dataset/image_198_2.jpg,2024,V,0,1
images_dataset/image_199_0.jpg,2024,V,0,3
images_dataset/image_199_1.jpg,2024,V,0,3
images_dataset/image_199_2.jpg,2024,V,0,3
images_dataset/image_200_0.jpg,2024,V,0,1
images_dataset/image_200_1.jpg,2024,V,0,1
images_dataset/image_200_2.jpg,2024,V,0,1
images_dataset/image_201_0.jpg,2024,W,0,2
images_dataset/image_201_1.jpg,2024,W,0,2
images_dataset/image_201_2.jpg,2024,W,0,2
images_dataset/image_202_0.jpg,2024,V,0,2
images_dataset/image_202_1.jpg,2024,V,0,2
images_dataset/image_202_2.jpg,2024,V,0,2
images_dataset/image_203_0.jpg,2024,V,0,3
images_dataset/image_203_1.jpg,2024,V,0,3
images_dataset/image_203_2.jpg,2024,V,0,3
images_dataset/image_204_0.jpg,2023,I,0,3
images_dataset/image_204_1.jpg,2023,I,0,3
images_dataset/image_204_2.jpg,2023,I,0,3
images_dataset/image_205_0.jpg,2024,V,0,3
images_dataset/image_205_1.jpg,2024,V,0,3
images_dataset/image_205_2.jpg,2024,V,0,3
images_dataset/image_206_0.jpg,2024,V,0,1
images_dataset/image_206_1.jpg,2024,V,0,1
images_dataset/image_206_2.jpg,2024,V,0,1
images_dataset/image_207_0.jpg,2024,V,0,3
images_dataset/image_207_1.jpg,2024,V,0,3
images_dataset/image_207_2.jpg,2024,V,0,3
images_dataset/image_208_0.jpg,2024,V,0,1
images_dataset/image_208_1.jpg,2024,V,0,1
images_dataset/image_208_2.jpg,2024,V,0,1
images_dataset/image_209_0.jpg,2024,W,0,1
images_dataset/image_209_1.jpg,2024,W,0,1
images_dataset/image_209_2.jpg,2024,W,0,1
images_dataset/image_210_0.jpg,2024,V,1,1
images_dataset/image_210_1.jpg,2024,V,1,1
images_dataset/image_211_0.jpg,2024,V,0,3
images_dataset/image_211_1.jpg,2024,V,0,3
images_dataset/image_211_2.jpg,2024,V,0,3
images_dataset/image_212_0.jpg,2024,V,0,3
images_dataset/image_212_1.jpg,2024,V,0,3
images_dataset/image_212_2.jpg,2024,V,0,3
images_dataset/image_213_0.jpg,2024,V,4,1
images_dataset/image_213_1.jpg,2024,V,4,1
images_dataset/image_214_0.jpg,2024,V,0,1
images_dataset/image_214_1.jpg,2024,V,0,1
images_dataset/image_214_2.jpg,2024,V,0,1
images_dataset/image_215_0.jpg,2024,V,0,2
images_dataset/image_215_1.jpg,2024,V,0,2
images_dataset/image_215_2.jpg,2024,V,0,2
images_dataset/image_216_0.jpg,2023,V,4,1
images_dataset/image_216_1.jpg,2023,V,4,1
images_dataset/image_217_0.jpg,2024,V,0,3
images_dataset/image_217_1.jpg,2024,V,0,3
images_dataset/image_217_2.jpg,2024,V,0,3
images_dataset/image_218_0.jpg,2024,V,0,3
images_dataset/image_218_1.jpg,2024,V,0,3
images_dataset/image_218_2.jpg,2024,V,0,3
images_dataset/image_219_0.jpg,2024,V,4,1
images_dataset/image_219_1.jpg,2024,V,4,1
images_dataset/image_220_0.jpg,2024,V,0,1
images_dataset/image_220_1.jpg,2024,V,0,1
images_dataset/image_220_2.jpg,2024,V,0,1
images_dataset/image_221_0.jpg,2024,V,4,1
images_dataset/image_221_1.jpg,2024,V,4,1
images_dataset/image_222_0.jpg,2024,V,0,3
images_dataset/image_222_1.jpg,2024,V,0,3
images_dataset/image_222_2.jpg,2024,V,0,3
images_dataset/image_223_0.jpg,2024,V,1,2
images_dataset/image_223_1.jpg,2024,V,1,2
images_dataset/image_223_2.jpg,2024,V,1,2
images_dataset/image_224_0.jpg,2024,V,0,3
images_dataset/image_224_1.jpg,2024,V,0,3
images_dataset/image_224_2.jpg,2024,V,0,3
images_dataset/image_225_0.jpg,2024,V,0,3
images_dataset/image_225_1.jpg,2024,V,0,3
images_dataset/image_225_2.jpg,2024,V,0,3
images_dataset/image_226_0.jpg,2023,I,4,1
images_dataset/image_226_1.jpg,2023,I,4,1
images_dataset/image_227_0.jpg,2024,V,0,3
images_dataset/image_227_1.jpg,2024,V,0,3
images_dataset/image_227_2.jpg,2024,V,0,3
images_dataset/image_228_0.jpg,2024,V,0,1
images_dataset/image_228_1.jpg,2024,V,0,1
images_dataset/image_228_2.jpg,2024,V,0,1
images_dataset/image_229_0.jpg,2024,V,0,2
images_dataset/image_229_1.jpg,2024,V,0,2
images_dataset/image_229_2.jpg,2024,V,0,2
images_dataset/image_230_0.jpg,2024,V,0,3
images_dataset/image_230_1.jpg,2024,V,0,3
images_dataset/image_230_2.jpg,2024,V,0,3
images_dataset/image_231_0.jpg,2024,V,0,1
images_dataset/image_231_1.jpg,2024,V,0,1
images_dataset/image_231_2.jpg,2024,V,0,1
images_dataset/image_232_0.jpg,2024,V,0,3
images_dataset/image_232_1.jpg,2024,V,0,3
images_dataset/image_232_2.jpg,2024,V,0,3
images_dataset/image_233_0.jpg,2024,V,4,1
images_dataset/image_234_0.jpg,2024,V,0,2
images_dataset/image_234_1.jpg,2024,V,0,2
images_dataset/image_234_2.jpg,2024,V,0,2
images_dataset/image_235_0.jpg,2023,I,0,1
images_dataset/image_235_1.jpg,2023,I,0,1
images_dataset/image_235_2.jpg,2023,I,0,1
images_dataset/image_236_0.jpg,2024,V,0,2
images_dataset/image_236_1.jpg,2024,V,0,2
images_dataset/image_236_2.jpg,2024,V,0,2
images_dataset/image_237_0.jpg,2024,V,0,3
images_dataset/image_237_1.jpg,2024,V,0,3
images_dataset/image_237_2.jpg,2024,V,0,3
images_dataset/image_238_0.jpg,2024,V,0,3
images_dataset/image_238_1.jpg,2024,V,0,3
images_dataset/image_238_2.jpg,2024,V,0,3
images_dataset/image_239_0.jpg,2024,V,0,2
images_dataset/image_239_1.jpg,2024,V,0,2
images_dataset/image_239_2.jpg,2024,V,0,2
images_dataset/image_240_0.jpg,2024,V,0,2
images_dataset/image_240_1.jpg,2024,V,0,2
images_dataset/image_240_2.jpg,2024,V,0,2
images_dataset/image_241_0.jpg,2024,V,1,3
images_dataset/image_241_1.jpg,2024,V,1,3
images_dataset/image_241_2.jpg,2024,V,1,3
images_dataset/image_242_0.jpg,2024,V,0,3
images_dataset/image_242_1.jpg,2024,V,0,3
images_dataset/image_242_2.jpg,2024,V,0,3
images_dataset/image_243_0.jpg,2023,I,0,3
images_dataset/image_243_1.jpg,2023,I,0,1
images_dataset/image_243_2.jpg,2023,I,0,3
images_dataset/image_244_0.jpg,2024,V,0,3
images_dataset/image_244_1.jpg,2024,V,0,3
images_dataset/image_244_2.jpg,2024,V,0,3
images_dataset/image_245_0.jpg,2024,W,0,3
images_dataset/image_245_1.jpg,2024,W,0,3
images_dataset/image_245_2.jpg,2024,W,0,3
images_dataset/image_246_0.jpg,2024,V,0,1
images_dataset/image_246_1.jpg,2024,V,0,1
images_dataset/image_246_2.jpg,2024,V,0,1
images_dataset/image_247_0.jpg,2023,I,0,2
images_dataset/image_247_1.jpg,2023,I,0,2
images_dataset/image_247_2.jpg,2023,I,0,2
images_dataset/image_248_0.jpg,2024,V,0,3
images_dataset/image_248_1.jpg,2024,V,0,3
images_dataset/image_248_2.jpg,2024,V,0,3
images_dataset/image_249_0.jpg,2023,I,0,3
images_dataset/image_249_1.jpg,2023,I,0,3
images_dataset/image_249_2.jpg,2023,I,0,3
images_dataset/image_250_0.jpg,2024,V,1,3
images_dataset/image_250_1.jpg,2024,V,1,3
images_dataset/image_250_2.jpg,2024,V,1,3
images_dataset/image_251_0.jpg,2024,V,0,1
images_dataset/image_251_1.jpg,2024,V,0,1
images_dataset/image_251_2.jpg,2024,V,0,1
images_dataset/image_252_0.jpg,2023,I,0,1
images_dataset/image_252_1.jpg,2023,I,0,1
images_dataset/image_252_2.jpg,2023,I,0,1
images_dataset/image_253_0.jpg,2024,V,0,2
images_dataset/image_253_1.jpg,2024,V,0,2
images_dataset/image_253_2.jpg,2024,V,0,2
images_dataset/image_254_0.jpg,2024,V,4,1
images_dataset/image_254_1.jpg,2024,V,4,1
images_dataset/image_255_0.jpg,2024,V,0,3
images_dataset/image_255_1.jpg,2024,V,0,3
images_dataset/image_255_2.jpg,2024,V,0,3
images_dataset/image_256_0.jpg,2024,V,0,3
images_dataset/image_256_1.jpg,2024,V,0,3
images_dataset/image_256_2.jpg,2024,V,0,3
images_dataset/image_257_0.jpg,2024,V,0,3
images_dataset/image_257_1.jpg,2024,V,0,3
images_dataset/image_257_2.jpg,2024,V,0,3
images_dataset/image_258_0.jpg,2024,V,0,2
images_dataset/image_258_1.jpg,2024,V,0,2
images_dataset/image_258_2.jpg,2024,V,0,2
images_dataset/image_259_0.jpg,2024,V,0,3
images_dataset/image_259_1.jpg,2024,V,0,3
images_dataset/image_259_2.jpg,2024,V,0,3
images_dataset/image_260_0.jpg,2024,V,0,3
images_dataset/image_260_1.jpg,2024,V,0,3
images_dataset/image_260_2.jpg,2024,V,0,3
images_dataset/image_261_0.jpg,2024,V,0,1
images_dataset/image_261_1.jpg,2024,V,0,1
images_dataset/image_261_2.jpg,2024,V,0,1
images_dataset/image_262_0.jpg,2024,V,0,3
images_dataset/image_262_1.jpg,2024,V,0,3
images_dataset/image_263_0.jpg,2023,V,2,3
images_dataset/image_264_0.jpg,2024,V,1,1
images_dataset/image_264_1.jpg,2024,V,1,1
images_dataset/image_265_0.jpg,2023,I,0,2
images_dataset/image_265_1.jpg,2023,I,0,2
images_dataset/image_265_2.jpg,2023,I,0,2
images_dataset/image_266_0.jpg,2024,V,0,1
images_dataset/image_266_1.jpg,2024,V,0,1
images_dataset/image_266_2.jpg,2024,V,0,1
images_dataset/image_267_0.jpg,2024,V,4,1
images_dataset/image_267_1.jpg,2024,V,4,1
images_dataset/image_268_0.jpg,2024,W,1,1
images_dataset/image_268_1.jpg,2024,W,1,1
images_dataset/image_268_2.jpg,2024,W,1,1
images_dataset/image_269_0.jpg,2023,I,2,1
images_dataset/image_269_1.jpg,2022,V,2,1
images_dataset/image_269_2.jpg,2022,V,2,1
images_dataset/image_270_0.jpg,2023,I,0,2
images_dataset/image_270_1.jpg,2023,I,0,2
images_dataset/image_270_2.jpg,2023,I,0,2
images_dataset/image_271_0.jpg,2023,I,1,3
images_dataset/image_271_1.jpg,2023,I,1,3
images_dataset/image_271_2.jpg,2023,I,1,3
images_dataset/image_272_0.jpg,2024,V,0,3
images_dataset/image_272_1.jpg,2024,V,0,3
images_dataset/image_272_2.jpg,2024,V,0,3
images_dataset/image_273_0.jpg,2023,I,0,3
images_dataset/image_273_1.jpg,2023,I,0,3
images_dataset/image_273_2.jpg,2023,I,0,3
images_dataset/image_274_0.jpg,2024,V,0,3
images_dataset/image_274_1.jpg,2024,V,0,3
images_dataset/image_274_2.jpg,2024,V,0,3
images_dataset/image_275_0.jpg,2024,V,0,2
images_dataset/image_275_1.jpg,2024,V,0,2
images_dataset/image_275_2.jpg,2024,V,0,2
images_dataset/image_276_0.jpg,2024,W,0,1
images_dataset/image_276_1.jpg,2024,W,0,1
images_dataset/image_276_2.jpg,2024,W,0,1
images_dataset/image_277_0.jpg,2024,V,0,2
images_dataset/image_277_1.jpg,2024,V,0,2
images_dataset/image_277_2.jpg,2024,V,0,2
images_dataset/image_278_0.jpg,2024,V,1,1
images_dataset/image_278_1.jpg,2024,V,1,1
images_dataset/image_278_2.jpg,2024,V,1,1
images_dataset/image_279_0.jpg,2023,I,0,1
images_dataset/image_279_1.jpg,2023,I,0,1
images_dataset/image_279_2.jpg,2023,I,0,1
images_dataset/image_280_0.jpg,2024,W,0,2
images_dataset/image_280_1.jpg,2024,W,0,2
images_dataset/image_280_2.jpg,2024,W,0,2
images_dataset/image_281_0.jpg,2024,V,0,3
images_dataset/image_281_1.jpg,2024,V,0,3
images_dataset/image_281_2.jpg,2024,V,0,3
images_dataset/image_282_0.jpg,2024,W,0,1
images_dataset/image_282_1.jpg,2024,W,0,1
images_dataset/image_282_2.jpg,2023,I,0,1
images_dataset/image_283_0.jpg,2024,W,0,1
images_dataset/image_283_1.jpg,2024,W,0,1
images_dataset/image_283_2.jpg,2024,W,0,1
images_dataset/image_284_0.jpg,2024,W,0,1
images_dataset/image_284_1.jpg,2024,W,0,1
images_dataset/image_284_2.jpg,2024,W,0,1
images_dataset/image_285_0.jpg,2024,W,0,1
images_dataset/image_285_1.jpg,2024,W,0,1
images_dataset/image_285_2.jpg,2024,W,0,1
images_dataset/image_286_0.jpg,2023,I,0,2
images_dataset/image_286_1.jpg,2023,I,0,2
images_dataset/image_286_2.jpg,2023,I,0,2
images_dataset/image_287_0.jpg,2024,V,0,2
images_dataset/image_287_1.jpg,2024,V,0,2
images_dataset/image_287_2.jpg,2024,V,0,2
images_dataset/image_288_0.jpg,2023,V,0,3
images_dataset/image_288_1.jpg,2023,V,0,3
images_dataset/image_288_2.jpg,2023,V,0,3
images_dataset/image_289_0.jpg,2024,V,0,1
images_dataset/image_289_1.jpg,2024,V,0,1
images_dataset/image_289_2.jpg,2024,V,0,1
images_dataset/image_290_0.jpg,2024,W,1,2
images_dataset/image_290_1.jpg,2024,W,1,2
images_dataset/image_290_2.jpg,2024,W,1,2
images_dataset/image_291_0.jpg,2024,V,0,2
images_dataset/image_291_1.jpg,2024,V,0,2
images_dataset/image_291_2.jpg,2024,V,0,2
images_dataset/image_292_0.jpg,2023,V,4,1
images_dataset/image_292_1.jpg,2023,V,4,1
images_dataset/image_293_0.jpg,2024,V,0,3
images_dataset/image_293_1.jpg,2024,V,0,3
images_dataset/image_293_2.jpg,2024,V,0,3
images_dataset/image_294_0.jpg,2024,V,4,1
images_dataset/image_294_1.jpg,2024,V,4,1
images_dataset/image_295_0.jpg,2024,V,0,1
images_dataset/image_295_1.jpg,2024,V,0,1
images_dataset/image_295_2.jpg,2023,I,0,1
images_dataset/image_296_0.jpg,2023,I,0,2
images_dataset/image_296_1.jpg,2023,I,0,2
images_dataset/image_296_2.jpg,2023,I,0,2
images_dataset/image_297_0.jpg,2023,I,0,2
images_dataset/image_297_1.jpg,2023,I,0,1
images_dataset/image_297_2.jpg,2023,I,0,1
images_dataset/image_298_0.jpg,2024,W,0,1
images_dataset/image_298_1.jpg,2024,W,0,1
images_dataset/image_298_2.jpg,2023,I,0,1
images_dataset/image_299_0.jpg,2024,V,0,2
images_dataset/image_299_1.jpg,2024,V,0,2
images_dataset/image_299_2.jpg,2024,V,0,2
images_dataset/image_300_0.jpg,2024,V,0,3
images_dataset/image_300_1.jpg,2024,V,0,3
images_dataset/image_300_2.jpg,2024,V,0,3
images_dataset/image_301_0.jpg,2024,W,0,2
images_dataset/image_301_1.jpg,2024,W,0,2
images_dataset/image_301_2.jpg,2024,W,0,2
images_dataset/image_302_0.jpg,2023,I,0,2
images_dataset/image_302_1.jpg,2023,I,0,2
images_dataset/image_302_2.jpg,2023,I,0,2
images_dataset/image_303_0.jpg,2024,W,1,2
images_dataset/image_303_1.jpg,2024,W,1,2
images_dataset/image_303_2.jpg,2024,W,1,2
images_dataset/image_304_0.jpg,2024,V,0,1
images_dataset/image_304_1.jpg,2024,V,0,1
images_dataset/image_304_2.jpg,2024,V,0,1
images_dataset/image_305_0.jpg,2024,V,0,2
images_dataset/image_305_1.jpg,2024,V,0,2
images_dataset/image_305_2.jpg,2024,V,0,2
images_dataset/image_306_0.jpg,2024,V,4,1
images_dataset/image_306_1.jpg,2024,V,4,1
images_dataset/image_307_0.jpg,2024,W,0,1
images_dataset/image_307_1.jpg,2024,W,0,1
images_dataset/image_308_0.jpg,2024,V,0,1
images_dataset/image_308_1.jpg,2024,V,0,1
images_dataset/image_308_2.jpg,2024,V,0,1
images_dataset/image_309_0.jpg,2024,V,0,1
images_dataset/image_309_1.jpg,2024,V,0,1
images_dataset/image_309_2.jpg,2024,V,0,1
images_dataset/image_310_0.jpg,2024,V,4,1
images_dataset/image_310_1.jpg,2024,V,4,1
images_dataset/image_311_0.jpg,2024,V,0,3
images_dataset/image_311_1.jpg,2024,V,0,3
images_dataset/image_311_2.jpg,2024,V,0,3
images_dataset/image_312_0.jpg,2024,V,0,3
images_dataset/image_312_1.jpg,2024,V,0,3
images_dataset/image_312_2.jpg,2024,V,0,3
images_dataset/image_313_0.jpg,2024,V,0,2
images_dataset/image_313_1.jpg,2024,V,0,2
images_dataset/image_313_2.jpg,2024,V,0,2
images_dataset/image_314_0.jpg,2024,V,4,1
images_dataset/image_314_1.jpg,2024,V,4,1
images_dataset/image_315_0.jpg,2024,V,0,3
images_dataset/image_315_1.jpg,2024,V,0,3
images_dataset/image_315_2.jpg,2024,V,0,3
images_dataset/image_316_0.jpg,2024,V,0,2
images_dataset/image_316_1.jpg,2024,V,0,2
images_dataset/image_316_2.jpg,2024,V,0,2
images_dataset/image_317_0.jpg,2024,V,0,3
images_dataset/image_317_1.jpg,2024,V,0,3
images_dataset/image_317_2.jpg,2024,V,0,3
images_dataset/image_318_0.jpg,2020,V,4,1
images_dataset/image_318_1.jpg,2020,V,4,1
images_dataset/image_319_0.jpg,2023,I,0,1
images_dataset/image_319_1.jpg,2023,I,0,1
images_dataset/image_319_2.jpg,2023,I,0,1
images_dataset/image_320_0.jpg,2024,V,1,3
images_dataset/image_320_1.jpg,2024,V,1,3
images_dataset/image_320_2.jpg,2024,V,1,3
images_dataset/image_321_0.jpg,2021,I,4,1
images_dataset/image_321_1.jpg,2021,I,4,1
images_dataset/image_322_0.jpg,2024,V,0,3
images_dataset/image_322_1.jpg,2024,V,0,3
images_dataset/image_322_2.jpg,2024,V,0,3
images_dataset/image_323_0.jpg,2024,W,1,1
images_dataset/image_323_1.jpg,2023,S,1,2
images_dataset/image_323_2.jpg,2023,W,1,2
images_dataset/image_324_0.jpg,2024,V,0,3
images_dataset/image_324_1.jpg,2024,V,0,3
images_dataset/image_324_2.jpg,2024,V,0,3
images_dataset/image_325_0.jpg,2024,V,0,3
images_dataset/image_325_1.jpg,2024,V,0,3
images_dataset/image_325_2.jpg,2024,V,0,3
images_dataset/image_326_0.jpg,2024,V,1,3
images_dataset/image_326_1.jpg,2024,V,1,3
images_dataset/image_326_2.jpg,2024,V,1,3
images_dataset/image_327_0.jpg,2023,I,4,1
images_dataset/image_327_1.jpg,2023,I,4,1
images_dataset/image_328_0.jpg,2024,V,0,1
images_dataset/image_328_1.jpg,2024,V,0,1
images_dataset/image_328_2.jpg,2024,V,0,1
images_dataset/image_329_0.jpg,2024,V,4,1
images_dataset/image_329_1.jpg,2024,V,4,1
images_dataset/image_330_0.jpg,2024,V,0,2
images_dataset/image_330_1.jpg,2024,V,0,2
images_dataset/image_330_2.jpg,2024,V,0,2
images_dataset/image_331_0.jpg,2024,V,0,3
images_dataset/image_331_1.jpg,2024,V,0,3
images_dataset/image_331_2.jpg,2024,V,0,3
images_dataset/image_332_0.jpg,2024,V,0,1
images_dataset/image_332_1.jpg,2024,V,0,1
images_dataset/image_332_2.jpg,2024,V,0,1
images_dataset/image_333_0.jpg,2024,V,0,1
images_dataset/image_333_1.jpg,2024,V,0,1
images_dataset/image_333_2.jpg,2024,V,0,1
images_dataset/image_334_0.jpg,2024,V,0,2
images_dataset/image_334_1.jpg,2024,V,0,2
images_dataset/image_334_2.jpg,2024,V,0,2
images_dataset/image_335_0.jpg,2024,V,0,1
images_dataset/image_335_1.jpg,2024,V,0,1
images_dataset/image_335_2.jpg,2024,V,0,1
images_dataset/image_336_0.jpg,2024,V,4,1
images_dataset/image_336_1.jpg,2024,V,4,1
images_dataset/image_337_0.jpg,2024,V,0,3
images_dataset/image_337_1.jpg,2024,V,0,3
images_dataset/image_337_2.jpg,2024,V,0,3
images_dataset/image_338_0.jpg,2024,V,1,2
images_dataset/image_338_1.jpg,2024,V,1,2
images_dataset/image_339_0.jpg,2023,I,0,1
images_dataset/image_339_1.jpg,2023,I,0,1
images_dataset/image_339_2.jpg,2023,I,0,1
images_dataset/image_340_0.jpg,2024,V,0,1
images_dataset/image_340_1.jpg,2024,V,0,1
images_dataset/image_340_2.jpg,2024,V,0,1
images_dataset/image_341_0.jpg,2023,I,0,2
images_dataset/image_341_1.jpg,2023,I,0,2
images_dataset/image_341_2.jpg,2023,I,0,2
images_dataset/image_342_0.jpg,2024,V,0,1
images_dataset/image_342_1.jpg,2024,V,0,1
images_dataset/image_342_2.jpg,2024,V,0,1
images_dataset/image_343_0.jpg,2024,V,1,2
images_dataset/image_343_1.jpg,2024,V,1,2
images_dataset/image_343_2.jpg,2024,V,1,2
images_dataset/image_344_0.jpg,2024,V,0,1
images_dataset/image_344_1.jpg,2024,V,0,1
images_dataset/image_344_2.jpg,2024,V,0,1
images_dataset/image_345_0.jpg,2021,I,4,1
images_dataset/image_345_1.jpg,2021,I,4,1
images_dataset/image_346_0.jpg,2023,I,0,1
images_dataset/image_346_1.jpg,2023,I,0,1
images_dataset/image_346_2.jpg,2023,I,0,1
images_dataset/image_347_0.jpg,2024,V,4,1
images_dataset/image_347_1.jpg,2024,V,4,1
images_dataset/image_348_0.jpg,2023,S,0,2
images_dataset/image_348_1.jpg,2023,S,0,2
images_dataset/image_348_2.jpg,2023,S,0,2
images_dataset/image_349_0.jpg,2024,V,0,3
images_dataset/image_349_1.jpg,2024,V,0,3
images_dataset/image_349_2.jpg,2024,V,0,3
images_dataset/image_350_0.jpg,2024,V,0,1
images_dataset/image_350_1.jpg,2024,V,0,1
images_dataset/image_350_2.jpg,2024,V,0,1
images_dataset/image_351_0.jpg,2024,V,4,1
images_dataset/image_351_1.jpg,2024,V,4,1
images_dataset/image_352_0.jpg,2024,V,4,1
images_dataset/image_352_1.jpg,2024,V,4,1
images_dataset/image_353_0.jpg,2024,V,0,3
images_dataset/image_353_1.jpg,2024,V,0,3
images_dataset/image_353_2.jpg,2024,V,0,3
images_dataset/image_354_0.jpg,2024,V,0,2
images_dataset/image_354_1.jpg,2024,V,0,2
images_dataset/image_354_2.jpg,2024,V,0,2
images_dataset/image_355_0.jpg,2024,V,0,1
images_dataset/image_355_1.jpg,2024,V,0,1
images_dataset/image_355_2.jpg,2024,V,0,1
images_dataset/image_356_0.jpg,2024,V,0,1
images_dataset/image_356_1.jpg,2024,V,0,1
images_dataset/image_356_2.jpg,2024,V,0,1
images_dataset/image_357_0.jpg,2024,V,0,1
images_dataset/image_357_1.jpg,2024,V,0,1
images_dataset/image_357_2.jpg,2024,V,0,1
images_dataset/image_358_0.jpg,2024,W,1,3
images_dataset/image_358_1.jpg,2024,W,1,3
images_dataset/image_358_2.jpg,2023,S,1,3
images_dataset/image_359_0.jpg,2024,V,4,1
images_dataset/image_359_1.jpg,2024,V,4,1
images_dataset/image_360_0.jpg,2024,V,0,1
images_dataset/image_360_1.jpg,2024,V,0,1
images_dataset/image_360_2.jpg,2024,V,0,1
images_dataset/image_361_0.jpg,2023,I,0,3
images_dataset/image_361_1.jpg,2023,I,0,3
images_dataset/image_361_2.jpg,2023,I,0,3
images_dataset/image_362_0.jpg,2022,V,4,1
images_dataset/image_362_1.jpg,2022,V,4,1
images_dataset/image_363_0.jpg,2024,W,0,2
images_dataset/image_363_1.jpg,2024,W,0,2
images_dataset/image_363_2.jpg,2024,W,0,2
images_dataset/image_364_0.jpg,2024,V,0,2
images_dataset/image_364_1.jpg,2024,V,0,1
images_dataset/image_364_2.jpg,2024,V,0,2
images_dataset/image_365_0.jpg,2024,V,0,3
images_dataset/image_365_1.jpg,2024,V,0,3
images_dataset/image_365_2.jpg,2024,V,0,3
images_dataset/image_366_0.jpg,2023,I,4,1
images_dataset/image_366_1.jpg,2023,I,4,1
images_dataset/image_367_0.jpg,2023,I,4,1
images_dataset/image_367_1.jpg,2023,I,4,1
images_dataset/image_368_0.jpg,2024,V,0,2
images_dataset/image_368_1.jpg,2024,V,0,2
images_dataset/image_368_2.jpg,2024,V,0,2
images_dataset/image_369_0.jpg,2024,V,0,1
images_dataset/image_369_1.jpg,2024,V,0,1
images_dataset/image_369_2.jpg,2024,V,0,1
images_dataset/image_370_0.jpg,2024,V,1,1
images_dataset/image_370_1.jpg,2024,V,1,1
images_dataset/image_370_2.jpg,2024,V,1,1
images_dataset/image_371_0.jpg,2024,V,0,3
images_dataset/image_371_1.jpg,2024,V,0,3
images_dataset/image_371_2.jpg,2024,V,0,3
images_dataset/image_372_0.jpg,2024,V,0,2
images_dataset/image_372_1.jpg,2024,V,0,2
images_dataset/image_372_2.jpg,2024,V,0,2
images_dataset/image_373_0.jpg,2023,I,0,2
images_dataset/image_373_1.jpg,2023,I,0,2
images_dataset/image_373_2.jpg,2023,I,0,2
images_dataset/image_374_0.jpg,2023,I,0,1
images_dataset/image_374_1.jpg,2023,I,0,1
images_dataset/image_374_2.jpg,2023,I,0,1
images_dataset/image_375_0.jpg,2024,V,0,1
images_dataset/image_375_1.jpg,2024,V,0,1
images_dataset/image_375_2.jpg,2024,V,0,1
images_dataset/image_376_0.jpg,2023,I,2,3
images_dataset/image_376_1.jpg,2023,I,2,3
images_dataset/image_376_2.jpg,2023,I,2,3
images_dataset/image_377_0.jpg,2024,V,0,1
images_dataset/image_377_1.jpg,2024,V,0,1
images_dataset/image_377_2.jpg,2024,V,0,1
images_dataset/image_378_0.jpg,2022,I,4,1
images_dataset/image_378_1.jpg,2022,I,4,1
images_dataset/image_379_0.jpg,2023,I,2,2
images_dataset/image_379_1.jpg,2023,I,2,2
images_dataset/image_379_2.jpg,2023,I,2,2
images_dataset/image_380_0.jpg,2024,V,4,1
images_dataset/image_380_1.jpg,2024,V,4,1
images_dataset/image_381_0.jpg,2024,V,0,3
images_dataset/image_381_1.jpg,2024,V,0,3
images_dataset/image_381_2.jpg,2024,V,0,3
images_dataset/image_382_0.jpg,2024,V,0,2
images_dataset/image_382_1.jpg,2024,V,0,2
images_dataset/image_382_2.jpg,2024,V,0,2
images_dataset/image_383_0.jpg,2024,V,0,1
images_dataset/image_383_1.jpg,2024,V,0,1
images_dataset/image_383_2.jpg,2024,V,0,1
images_dataset/image_384_0.jpg,2023,V,4,1
images_dataset/image_384_1.jpg,2022,I,4,1
images_dataset/image_385_0.jpg,2024,V,1,3
images_dataset/image_385_1.jpg,2024,V,1,3
images_dataset/image_385_2.jpg,2024,V,1,3
images_dataset/image_386_0.jpg,2024,W,0,1
images_dataset/image_386_1.jpg,2024,W,0,1
images_dataset/image_386_2.jpg,2024,W,0,1
images_dataset/image_387_0.jpg,2023,I,0,3
images_dataset/image_387_1.jpg,2023,I,0,3
images_dataset/image_387_2.jpg,2023,I,0,3
images_dataset/image_388_0.jpg,2024,V,0,3
images_dataset/image_388_1.jpg,2024,V,0,3
images_dataset/image_388_2.jpg,2024,V,0,3
images_dataset/image_389_0.jpg,2024,V,0,3
images_dataset/image_389_1.jpg,2024,V,0,3
images_dataset/image_389_2.jpg,2024,V,0,3
images_dataset/image_390_0.jpg,2024,V,0,2
images_dataset/image_390_1.jpg,2024,V,0,2
images_dataset/image_390_2.jpg,2024,V,0,2
images_dataset/image_391_0.jpg,2024,V,0,1
images_dataset/image_391_1.jpg,2024,V,0,1
images_dataset/image_391_2.jpg,2024,V,0,1
images_dataset/image_392_0.jpg,2024,V,0,2
images_dataset/image_392_1.jpg,2024,V,0,2
images_dataset/image_392_2.jpg,2024,V,0,2
images_dataset/image_393_0.jpg,2023,I,0,1
images_dataset/image_393_1.jpg,2023,I,0,1
images_dataset/image_393_2.jpg,2023,I,0,1
images_dataset/image_394_0.jpg,2024,V,0,1
images_dataset/image_394_1.jpg,2024,V,0,1
images_dataset/image_394_2.jpg,2024,V,0,1
images_dataset/image_395_0.jpg,2023,I,0,1
images_dataset/image_395_1.jpg,2023,I,0,1
images_dataset/image_396_0.jpg,2024,V,0,2
